start_sec,duration,text
684.32,1.42999999999995,friandise tu cours tu joues tu donnes de la<00:11:24.399><c> valeur</c><00:11:24.680><c> à</c><00:11:24.880><c> être</c><00:11:25.079><c> avec</c><00:11:25.279><c> toi</c><00:11:25.480><c> parce</c><00:11:25.639><c> que</c>
685.75,0.009999999999990905,la valeur à être avec toi parce que
685.76,1.830000000000041,la valeur à être avec toi parce que c'est<00:11:26.000><c> ça</c><00:11:26.200><c> qui</c><00:11:26.360><c> est</c><00:11:26.560><c> essentiel</c><00:11:26.920><c> et</c><00:11:27.120><c> qui</c><00:11:27.200><c> est</c>
687.59,0.009999999999990905,c'est ça qui est essentiel et qui est
687.6,1.5900000000000318,c'est ça qui est essentiel et qui est important<00:11:27.800><c> dans</c><00:11:27.959><c> une</c><00:11:28.160><c> relation</c><00:11:28.600><c> avec</c><00:11:29.000><c> avec</c>
689.19,0.009999999999990905,important dans une relation avec avec
689.2,2.269999999999982,important dans une relation avec avec son<00:11:29.320><c> chien</c><00:11:29.920><c> c'est</c><00:11:30.360><c> vraiment</c><00:11:30.760><c> de</c><00:11:30.959><c> renforcer</c>
691.47,0.009999999999990905,son chien c'est vraiment de renforcer
691.48,1.669999999999959,son chien c'est vraiment de renforcer tout<00:11:31.639><c> ce</c><00:11:31.760><c> qui</c><00:11:31.920><c> est</c><00:11:32.040><c> avec</c><00:11:32.240><c> nous</c><00:11:32.519><c> et</c><00:11:32.760><c> toutes</c><00:11:33.040><c> les</c>
693.15,0.009999999999990905,tout ce qui est avec nous et toutes les
693.16,2.509999999999991,tout ce qui est avec nous et toutes les bonnes<00:11:33.440><c> propositions</c><00:11:34.360><c> alors</c><00:11:34.720><c> tu</c><00:11:34.839><c> te</c><00:11:35.000><c> dis</c>
695.67,0.009999999999990905,bonnes propositions alors tu te dis
695.68,1.38900000000001,bonnes propositions alors tu te dis là<00:11:35.800><c> là</c><00:11:35.959><c> mais</c><00:11:36.120><c> depuis</c><00:11:36.360><c> le</c><00:11:36.440><c> début</c><00:11:36.720><c> elle</c><00:11:36.839><c> nous</c><00:11:36.920><c> dit</c>
697.069,0.009999999999990905,là là mais depuis le début elle nous dit
697.079,1.350999999999999,là là mais depuis le début elle nous dit il<00:11:37.160><c> faut</c><00:11:37.320><c> renforcer</c><00:11:37.720><c> récompenser</c><00:11:38.200><c> tout</c><00:11:38.320><c> ça</c>
698.43,0.010000000000104592,il faut renforcer récompenser tout ça
698.44,2.1499999999999773,il faut renforcer récompenser tout ça tout<00:11:38.560><c> ça</c><00:11:38.720><c> tout</c><00:11:38.839><c> ça</c><00:11:39.320><c> déjà</c><00:11:39.920><c> tu</c><00:11:40.079><c> fais</c><00:11:40.279><c> pas</c><00:11:40.360><c> tout</c><00:11:40.480><c> ça</c>
700.59,0.009999999999990905,tout ça tout ça déjà tu fais pas tout ça
700.6,2.3489999999999327,tout ça tout ça déjà tu fais pas tout ça en<00:11:40.760><c> une</c><00:11:40.959><c> séance</c><00:11:41.240><c> hein</c><00:11:41.480><c> tu</c><00:11:41.639><c> fragmentes</c><00:11:42.399><c> tu</c><00:11:42.519><c> vas</c>
702.949,0.009999999999990905,en une séance hein tu fragmentes tu vas
702.959,1.511000000000081,en une séance hein tu fragmentes tu vas au<00:11:43.240><c> rythme</c><00:11:43.600><c> de</c><00:11:43.680><c> ton</c><00:11:43.839><c> chien</c><00:11:44.040><c> c'est</c><00:11:44.160><c> ça</c><00:11:44.240><c> qui</c><00:11:44.360><c> est</c>
704.47,0.009999999999990905,au rythme de ton chien c'est ça qui est
704.48,1.990000000000009,au rythme de ton chien c'est ça qui est hyper<00:11:44.959><c> important</c><00:11:45.480><c> et</c><00:11:45.680><c> puis</c><00:11:45.920><c> quand</c><00:11:46.079><c> tu</c><00:11:46.240><c> fais</c>
706.47,0.009999999999990905,hyper important et puis quand tu fais
706.48,2.0699999999999363,hyper important et puis quand tu fais ces<00:11:46.760><c> exercices</c><00:11:47.399><c> vu</c><00:11:47.639><c> qu'il</c><00:11:47.880><c> faut</c><00:11:48.000><c> que</c><00:11:48.079><c> tu</c><00:11:48.160><c> sois</c>
708.55,0.009999999999990905,ces exercices vu qu'il faut que tu sois
708.56,2.0690000000000737,ces exercices vu qu'il faut que tu sois super<00:11:48.920><c> généreux</c><00:11:49.519><c> sur</c><00:11:49.639><c> les</c><00:11:49.880><c> récompenses</c><00:11:50.399><c> et</c>
710.629,0.009999999999990905,super généreux sur les récompenses et
710.639,1.5510000000000446,super généreux sur les récompenses et ben<00:11:50.800><c> tu</c><00:11:50.920><c> le</c><00:11:51.040><c> soustrait</c><00:11:51.639><c> de</c><00:11:51.720><c> sa</c><00:11:51.920><c> ration</c>
712.19,0.009999999999990905,ben tu le soustrait de sa ration
712.2,1.8689999999999145,ben tu le soustrait de sa ration journalière<00:11:52.680><c> et</c><00:11:52.720><c> tu</c><00:11:52.800><c> vas</c><00:11:53.040><c> voir</c><00:11:53.519><c> il</c><00:11:53.720><c> y</c><00:11:53.839><c> aura</c>
714.069,0.009999999999990905,journalière et tu vas voir il y aura
714.079,1.75,journalière et tu vas voir il y aura aucun<00:11:54.399><c> souci</c><00:11:54.920><c> allez</c><00:11:55.320><c> maintenant</c><00:11:55.639><c> je</c><00:11:55.760><c> te</c>
715.829,0.010000000000104592,aucun souci allez maintenant je te
715.839,1.8309999999999036,aucun souci allez maintenant je te laisse<00:11:56.120><c> t'entraîner</c><00:11:56.880><c> n'hésite</c><00:11:57.320><c> pas</c><00:11:57.440><c> à</c><00:11:57.560><c> nous</c>
717.67,0.009999999999990905,laisse t'entraîner n'hésite pas à nous
717.68,1.5100000000001046,laisse t'entraîner n'hésite pas à nous rejoindre<00:11:58.040><c> sur</c><00:11:58.120><c> les</c><00:11:58.240><c> réseaux</c><00:11:58.519><c> sociaux</c><00:11:59.079><c> ça</c>
719.19,0.009999999999990905,rejoindre sur les réseaux sociaux ça
719.2,1.5499999999999545,rejoindre sur les réseaux sociaux ça tout<00:11:59.320><c> ça</c><00:11:59.480><c> et</c><00:11:59.600><c> il</c><00:11:59.639><c> y</c><00:11:59.720><c> a</c><00:11:59.839><c> les</c><00:11:59.959><c> trois</c><00:12:00.200><c> playlists</c><00:12:00.639><c> à</c>
720.75,0.009999999999990905,tout ça et il y a les trois playlists à
720.76,2.909999999999968,tout ça et il y a les trois playlists à aller<00:12:00.920><c> voir</c><00:12:01.240><c> autocontrôle</c><00:12:02.200><c> focus</c><00:12:02.560><c> et</c><00:12:03.040><c> Trix</c><00:12:03.440><c> à</c>
723.67,0.009999999999990905,aller voir autocontrôle focus et Trix à
723.68,4.670000000000073,aller voir autocontrôle focus et Trix à toi<00:12:03.839><c> de</c>
732.189,0.009999999999990905,[Musique]
732.199,3.0,[Musique] jouer
